0	6.33251e-10
1472	6.33251e-10
3512	6.13740e-10
3860	5.74188e-10
7564	5.16862e-10
7723	4.54814e-10
10893	4.54804e-10
11125	4.45014e-10
11864	4.40880e-10
16562	4.44329e-10
17106	4.44329e-10
20034	4.44321e-10
23229	4.51253e-10
23449	4.51290e-10
24753	4.51350e-10
24851	4.58484e-10
27586	4.64018e-10
28049	4.63883e-10
28154	4.60422e-10
29737	4.59791e-10
30639	4.59811e-10
30766	4.59724e-10
31693	4.59950e-10
33163	4.59940e-10
33204	4.60200e-10
34076	4.60200e-10
34139	4.60196e-10
34248	4.60226e-10
36541	4.60226e-10
37371	4.60226e-10
38074	4.60317e-10
38682	4.60276e-10
41514	4.60276e-10
42116	4.60313e-10
42815	4.60182e-10
43241	4.60182e-10
44131	4.60113e-10
45295	4.60138e-10
46851	4.60138e-10
49933	4.61685e-10
54483	4.79746e-10
56402	5.15780e-10
59003	6.01162e-10
59254	6.84470e-10
62460	6.86988e-10
67544	6.93566e-10
67805	6.96426e-10
69283	6.96839e-10
70324	7.00019e-10
70771	7.00347e-10
72405	7.04905e-10
73570	7.09875e-10
73950	7.15314e-10
74167	7.20789e-10
79077	7.39516e-10
79208	7.45727e-10
81855	7.94214e-10
83040	1.83545e-09
83229	1.83689e-09
85970	9.81817e-10
89208	9.15761e-10
89443	5.24156e-10
90093	4.85120e-10
91500	4.35704e-10
91647	4.34860e-10
91905	3.87157e-10
92411	3.87157e-10
92542	3.82683e-10
92781	3.46156e-10
93854	3.36688e-10
94341	3.36688e-10
94362	3.31672e-10
95983	3.29137e-10
96236	3.25403e-10
96912	3.21026e-10
97208	3.17130e-10
109090	3.15633e-10
111552	3.15724e-10
115435	3.15724e-10
116886	3.15506e-10
119552	3.14858e-10
120159	3.14858e-10
120168	3.14092e-10
130548	2.53890e-10
133690	2.53943e-10
139712	1.51052e-09
139905	2.53330e-09
141750	2.12842e-10
142423	1.65708e-10
149136	1.20368e-10
160409	1.09877e-10
180682	1.08890e-10
189418	1.10461e-10
189566	1.08646e-10
191929	1.00625e-10
195956	1.00578e-10
196125	9.22095e-11
197615	8.34456e-11
198024	7.38021e-11
201830	6.22721e-11
208304	6.22721e-11
211825	6.23674e-11
218407	6.05152e-11
218423	5.91748e-11
218742	5.91748e-11
227855	5.91748e-11
229543	7.11123e-11
229780	8.25011e-11
231199	9.82144e-11
232700	1.17254e-10
234099	1.36618e-10
234839	1.36618e-10
235662	1.36119e-10
235850	1.56663e-10
236188	1.77311e-10
238314	2.00221e-10
240595	2.11742e-10
241468	2.30068e-10
241980	2.51101e-10
242475	2.70257e-10
243076	2.70259e-10
247498	2.70259e-10
248343	2.70259e-10
249186	2.69273e-10
249238	2.68338e-10
249244	2.68357e-10
249962	2.67369e-10
250630	2.67375e-10
250808	2.64763e-10
251488	2.64765e-10
254644	8.83032e-10
262321	1.65075e-09
264971	1.65014e-09
265877	1.64953e-09
269444	1.64700e-09
271222	1.35568e-09
271361	1.04953e-09
271554	8.90869e-10
275588	8.89785e-10
283276	9.12172e-10
284358	7.59272e-09
284825	8.32627e-09
287125	1.18886e-08
288955	1.25923e-08
289474	9.30656e-09
289513	1.10827e-08
291063	1.31808e-08
296946	9.22656e-09
297124	7.16046e-09
297835	7.13113e-09
298570	7.06398e-09
299452	6.84162e-09
301650	6.59046e-09
301793	6.26936e-09
302782	3.61123e-09
302968	1.01488e-09
303180	2.26279e-10
304679	2.25682e-10
304791	2.24792e-10
305271	2.24827e-10
306237	2.24879e-10
306399	2.24879e-10
306994	2.24802e-10
311270	4.25851e-10
311301	6.05469e-10
312858	8.44792e-10
313451	1.11751e-09
315455	1.03568e-09
320081	1.72881e-09
326247	5.81740e-09
326535	7.83802e-09
326693	8.07581e-09
327364	7.14635e-09
327661	6.62153e-09
328624	1.23690e-08
328693	1.95493e-08
329225	1.68684e-08
329268	1.67261e-08
330573	1.01168e-08
330794	1.83267e-09
332886	1.82794e-09
334105	1.82445e-09
334179	1.81063e-09
336764	1.80750e-09
337476	1.80670e-09
341173	1.80190e-09
341646	1.79563e-09
341774	1.79055e-09
342738	1.79288e-09
347995	1.81579e-09
349782	1.81316e-09
349994	1.81313e-09
350472	1.83951e-09
352683	2.08773e-09
356549	2.16023e-09
359175	2.18236e-09
361666	2.21520e-09
363457	2.59270e-09
365525	3.10995e-09
365655	9.61646e-09
367533	3.18388e-10
371005	2.54807e-10
372108	2.37866e-10
372193	2.24053e-10
372495	2.15162e-10
374549	2.15162e-10
376233	2.15162e-10
377619	2.15574e-10
378305	2.15566e-10
378735	2.15761e-10
379368	2.16137e-10
381348	2.17014e-10
381909	2.17185e-10
383058	2.17633e-10
383615	2.19245e-10
386706	2.19443e-10
388114	2.20325e-10
388905	2.20700e-10
392982	2.20700e-10
392992	2.20910e-10
394386	2.22324e-10
400199	2.32323e-10
401121	2.73040e-10
401239	3.24715e-10
401259	3.91846e-10
402444	8.23545e-10
403121	9.57499e-10
404150	4.01584e-10
405073	2.80527e-10
407613	2.86509e-10
409246	3.00470e-10
409289	3.18906e-10
410841	4.41794e-10
410883	4.41794e-10
411684	4.97588e-10
411777	5.40945e-10
412042	5.41620e-10
415357	4.42163e-10
419165	3.33750e-10
421692	3.14684e-10
421735	3.01965e-10
421758	2.80319e-10
421838	2.81940e-10
423402	2.86824e-10
424206	4.21764e-10
424365	4.84366e-10
424719	2.43974e-09
426302	2.44750e-09
426968	5.80087e-10
427682	2.52181e-10
429497	2.53365e-10
432452	2.87464e-10
432543	3.12244e-10
435392	3.36588e-10
438708	3.47103e-10
440630	3.54398e-10
441466	3.84802e-10
442840	3.87699e-09
443332	2.78051e-09
446740	7.71520e-10
447664	7.67993e-10
448161	7.71624e-10
448600	7.90462e-10
448967	8.48301e-10
449599	2.14778e-09
453382	6.34001e-09
454786	6.54000e-09
454948	6.06547e-09
455337	8.82107e-09
455528	4.19822e-09
457394	2.13851e-09
461747	1.24208e-09
462260	6.43112e-10
463800	6.39534e-10
465893	5.97347e-10
465927	5.53559e-10
466448	5.54268e-10
467644	5.53999e-10
468563	5.53967e-10
470201	5.53743e-10
470832	5.53440e-10
475176	5.53440e-10
477945	5.53190e-10
482415	5.52524e-10
483965	5.50678e-10
485581	5.47687e-10
486915	5.43111e-10
487216	5.38253e-10
487347	5.34127e-10
487565	5.29201e-10
489443	5.26293e-10
489930	5.26293e-10
491180	5.25137e-10
492277	5.25137e-10
493166	5.25137e-10
493600	5.26439e-10
495536	1.68727e-09
495806	2.62751e-09
496041	2.88565e-08
496541	2.93484e-09
498260	2.93484e-09
499141	1.98623e-09
499830	1.21591e-09
500435	1.00444e-09
500488	8.25934e-10
503393	8.27833e-10
504094	8.43016e-10
507506	8.24442e-10
507941	8.18642e-10
508813	8.15791e-10
510871	8.15402e-10
512069	8.21503e-10
512830	8.31165e-10
513794	8.67983e-10
514534	8.97037e-10
514959	8.89707e-10
517243	8.87175e-10
517895	8.87531e-10
518074	8.86793e-10
522158	3.03377e-09
522838	3.01456e-09
523826	3.00788e-09
524142	3.75231e-09
524212	4.31642e-09
529358	4.02851e-09
530096	2.01384e-09
530835	6.81204e-10
534470	6.79044e-10
535320	6.78823e-10
536528	6.77963e-10
539423	6.77963e-10
542125	6.78150e-10
544238	6.78150e-10
545146	6.78150e-10
545541	6.78206e-10
545902	6.78206e-10
546134	6.78296e-10
547146	6.78018e-10
548730	6.78225e-10
552734	9.29027e-10
554161	2.93267e-09
554454	6.88955e-09
555037	9.44960e-09
556532	7.21270e-09
556890	6.60175e-09
557394	5.90334e-09
559579	5.60631e-09
562653	5.19522e-09
564655	5.09271e-09
565170	3.08501e-09
565633	1.75516e-09
565661	1.19054e-09
566851	1.18120e-09
567996	1.05878e-09
568955	1.05855e-09
570041	1.06220e-09
571261	1.06954e-09
571306	1.06961e-09
572213	1.07429e-09
572766	1.07706e-09
574943	1.07890e-09
575122	1.08332e-09
575792	1.10280e-09
575966	1.12795e-09
576126	1.15148e-09
576331	1.15245e-09
576490	1.11383e-09
576674	1.10004e-09
577230	1.10618e-09
577387	1.12780e-09
578621	2.92704e-09
578809	2.95274e-09
578994	4.46358e-09
579066	5.15065e-09
579316	5.14663e-09
579431	5.19734e-09
580162	1.17397e-09
580252	1.17399e-09
583605	1.16249e-09
583920	1.16164e-09
584213	1.15885e-09
585419	1.15757e-09
586284	1.15634e-09
589430	1.17277e-09
592204	2.26313e-09
594612	1.04056e-08
594694	1.63221e-08
596554	9.42071e-09
596750	1.10331e-08
597568	2.32250e-09
598774	2.32251e-09
598986	2.32259e-09
599067	2.32321e-09
599285	2.32435e-09
600886	3.11412e-09
600941	3.78110e-09
604654	1.85107e-09
604829	2.20338e-10
605303	2.20338e-10
605886	2.20679e-10
606339	2.20439e-10
606467	2.20214e-10
606910	2.26781e-10
607502	4.91072e-09
608492	7.59202e-11
609540	7.58384e-11
610020	7.55546e-11
610236	7.54550e-11
610364	7.54550e-11
610405	7.54550e-11
611716	7.54550e-11
614862	7.72047e-11
616222	3.96746e-10
616717	2.48142e-09
617050	2.48142e-09
618462	2.48142e-09
619143	2.26609e-09
619229	2.26841e-09
619887	2.21455e-09
621155	2.41171e-09
621984	1.61010e-09
623564	1.40414e-09
625604	1.89857e-10
626190	1.89857e-10
626232	1.51143e-10
626694	1.44788e-10
627494	1.44788e-10
628957	1.46237e-10
629330	1.49133e-10
630340	2.09113e-10
631632	2.47391e-09
634562	7.46813e-10
636174	1.41279e-09
636927	1.50888e-09
638901	1.54973e-09
639944	1.54733e-09
643210	3.72603e-08
643346	4.98646e-08
645524	4.30913e-08
645712	1.05650e-08
647091	1.03179e-08
647158	9.92103e-09
647906	9.83469e-09
649262	9.87500e-09
649428	9.88740e-09
650712	6.68752e-08
652934	7.00507e-07
652968	7.15316e-07
653376	7.15316e-07
653380	7.15316e-07
653817	6.87391e-07
653857	3.79577e-07
654576	3.78473e-07
654676	8.14546e-08
655023	7.53285e-08
655080	7.18431e-08
655869	6.34484e-08
655967	5.48612e-08
657385	1.07875e-08
657857	8.40948e-09
658025	5.44089e-09
661912	4.54821e-09
662104	4.04425e-09
663070	4.03131e-09
663456	4.03024e-09
664691	6.92062e-09
666350	2.65621e-09
667558	2.67484e-09
669119	4.00154e-10
670131	2.96014e-10
670512	2.57794e-10
671359	2.54595e-10
671408	2.54595e-10
671818	2.54292e-10
673927	2.47371e-10
674076	2.39428e-10
674609	2.35386e-10
675428	2.39607e-10
675466	2.40623e-10
676299	2.76760e-10
676635	8.64955e-09
676977	8.65360e-09
677140	8.10608e-10
677595	4.01277e-10
678390	4.37672e-10
678456	5.04787e-10
678911	1.65096e-09
678960	3.83500e-09
679295	1.07251e-08
679818	3.33714e-09
681080	2.19728e-09
681763	2.33180e-09
681943	4.42140e-09
682029	7.61048e-09
682499	8.80660e-09
683014	8.74264e-09
684397	7.80629e-09
684879	7.29166e-09
685236	4.73754e-09
685634	3.69648e-09
685715	3.60384e-09
685826	3.48395e-09
686383	3.53135e-09
686732	5.09256e-09
687749	3.77078e-08
687863	6.52170e-08
687941	6.50928e-08
688015	2.85196e-09
688493	3.17091e-09
689019	3.12231e-09
689427	2.73798e-09
689553	2.36812e-09
690859	2.09036e-09
691220	1.84120e-09
691314	1.50141e-09
691489	1.05768e-09
691608	6.39118e-10
691627	2.28126e-10
692637	2.22642e-10
694353	2.24920e-10
694791	2.24910e-10
694905	2.30250e-10
695318	2.37630e-10
695343	2.43570e-10
695749	2.53817e-10
695829	2.69221e-10
695841	2.87894e-10
696045	3.18310e-10
696171	3.46114e-10
697479	7.35949e-10
697513	1.14681e-09
697916	1.70847e-09
698963	1.87010e-09
699426	2.12323e-09
700122	2.54062e-09
700190	2.92473e-09
700677	3.63026e-09
702356	4.94776e-09
704807	6.00569e-09
705377	4.96506e-09
705539	4.25298e-09
705970	4.03409e-09
706016	3.83137e-09
707752	4.88426e-09
707855	6.50866e-09
707964	6.85614e-09
709964	2.34858e-08
717866	9.79081e-09
719004	8.51207e-09
719288	8.97552e-09
719404	8.97240e-09
721361	2.81418e-09
721442	2.81413e-09
721929	2.15365e-09
722432	1.89737e-09
724652	1.92637e-09
727449	1.92711e-09
727663	1.92789e-09
729186	1.96132e-09
729400	1.99773e-09
730681	2.00817e-09
730856	2.01845e-09
730899	2.03961e-09
732045	3.47820e-09
732096	5.06044e-09
732326	5.75523e-09
732578	5.96149e-09
732784	5.97967e-09
732916	6.00418e-09
733300	6.04720e-09
733359	6.11462e-09
733702	6.35896e-09
734200	7.34188e-09
734703	1.61432e-08
734965	2.14899e-08
736433	2.06148e-08
736468	2.06167e-08
736532	1.93798e-08
736691	1.93804e-08
736823	1.85998e-08
736977	1.74151e-08
737155	1.65546e-08
738983	1.42266e-08
739100	1.31285e-08
739150	9.73841e-09
739371	9.73888e-09
739650	8.84710e-09
741068	8.84658e-09
742592	8.46884e-09
746614	8.47158e-09
748567	8.53699e-09
749242	8.54626e-09
749908	8.54431e-09
750067	8.63634e-09
750190	8.67879e-09
750418	9.02642e-09
750765	9.03053e-09
752289	4.20255e-08
752974	1.01043e-07
754410	1.00658e-07
755392	3.15393e-09
758061	1.23748e-09
759214	1.23742e-09
760119	1.06912e-09
761827	1.06912e-09
762023	1.03694e-09
763213	1.01842e-09
763621	1.01842e-09
763666	9.99184e-10
763900	9.88052e-10
764091	9.73135e-10
765020	9.70916e-10
765198	9.70916e-10
766634	9.60968e-10
769001	9.71154e-10
773250	1.01283e-09
774813	1.31898e-09
776719	1.72292e-09
781315	2.00728e-09
782293	1.72290e-09
786457	1.58737e-09
787362	1.60449e-09
790285	2.92243e-09
790512	4.14601e-09
790645	5.78172e-09
790677	7.56283e-09
792146	7.00944e-09
792268	7.00804e-09
792675	4.11029e-09
792737	1.14002e-09
795113	1.13185e-09
796219	1.12914e-09
797439	1.17319e-09
799206	8.77294e-09
799776	8.84393e-09
799846	8.88264e-09
800031	8.76544e-09
800365	2.93184e-09
800545	1.71286e-08
800796	1.79611e-08
801022	5.56986e-10
801339	5.41831e-10
802392	5.40407e-10
803101	5.36639e-10
803142	5.30985e-10
804511	5.30943e-10
806373	8.36922e-08
806567	8.36922e-08
808100	8.36922e-08
808141	8.36906e-08
808743	8.47667e-08
808971	8.47667e-08
809183	8.46017e-08
809603	8.44966e-08
809686	8.44093e-08
814235	1.43121e-07
816797	1.43267e-07
816799	1.46842e-07
817363	1.46853e-07
817712	1.46866e-07
818871	1.29824e-07
820817	8.12503e-08
821116	3.74071e-08
822146	1.28825e-08
822848	9.63975e-09
823522	9.63648e-09
824331	1.02249e-08
824850	8.56078e-09
824976	7.13987e-09
825041	5.69688e-09
825961	5.48582e-09
826572	2.63037e-09
826799	1.83643e-09
827057	1.74437e-09
828973	1.70868e-09
832376	2.85115e-09
832948	4.29042e-09
834705	6.38071e-09
835325	3.37681e-09
835427	1.34428e-09
836254	1.26423e-09
836544	1.22119e-09
836940	1.20984e-09
836955	1.20633e-09
837253	1.19218e-09
837330	1.18803e-09
837513	1.18473e-09
837786	2.79143e-08
837930	2.59243e-08
837974	1.37977e-08
837976	8.63385e-10
838247	8.62524e-10
838600	8.82266e-10
839065	8.83386e-10
839529	9.93351e-10
842510	2.89586e-09
844450	3.01193e-09
844839	3.48908e-09
845181	3.51802e-09
846010	1.84117e-08
846361	1.84615e-08
846693	3.00303e-08
846927	3.02580e-08
846976	3.03738e-08
847009	3.05986e-08
847140	1.22671e-07
847228	1.43988e-07
848393	1.43990e-07
849644	9.04450e-08
849799	9.02969e-08
849846	8.94024e-08
849941	3.28583e-08
850239	4.13848e-09
851651	3.77458e-09
852088	3.77252e-09
852624	3.75581e-09
852941	3.75526e-09
853839	3.75415e-09
855950	3.75929e-09
856195	4.01106e-09
857576	4.31006e-09
860658	2.96589e-09
864239	5.80133e-09
864434	5.78748e-09
865883	3.21695e-09
865928	9.56700e-10
867174	6.76247e-10
868528	6.48223e-10
870104	5.01374e-10
871310	4.07533e-10
871332	3.18595e-10
871636	2.49426e-10
874202	2.41160e-10
874512	2.37943e-10
876578	2.37771e-10
877451	2.38225e-10
881398	2.46773e-10
881533	2.47365e-10
881644	2.47354e-10
881987	2.74369e-10
884867	1.11396e-09
888287	1.11927e-09
888344	1.12019e-09
888723	1.17624e-09
888732	1.23681e-09
890225	1.31552e-09
892164	1.31246e-09
896771	6.58737e-10
897978	6.62305e-10
898374	4.88055e-10
898983	3.15599e-10
901247	3.16557e-10
902162	3.58343e-10
906560	4.93274e-10
909109	4.94367e-10
913951	3.48404e-09
914037	8.79253e-09
914556	6.02927e-10
915402	1.21262e-09
917396	8.65423e-10
918137	1.90022e-09
922128	5.32122e-10
925018	1.95188e-09
925089	3.36666e-09
926860	1.83071e-10
930931	1.54690e-10
931545	1.32116e-10
932895	1.27582e-10
934058	1.25267e-10
939076	1.25764e-10
939717	1.27697e-10
940014	1.28367e-10
940104	1.28641e-10
942488	5.20472e-09
943501	5.05949e-09
944343	5.58131e-09
945094	2.30555e-09
945411	1.24319e-09
946421	7.66370e-10
948415	4.19807e-10
950502	2.06991e-10
953071	3.65563e-11
958331	3.45475e-11
958475	3.23259e-11
959686	3.23259e-11
961434	3.23259e-11
961617	3.23259e-11
961910	3.23259e-11
963130	3.23285e-11
963201	3.23285e-11
963269	3.23285e-11
964160	3.23347e-11
965324	3.23347e-11
965541	3.23347e-11
965861	3.23347e-11
968626	3.23347e-11
969032	3.23449e-11
969086	3.23449e-11
969560	3.23342e-11
971258	3.23342e-11
971853	3.23342e-11
972558	3.23342e-11
973526	3.23295e-11
973739	3.23295e-11
974305	3.23200e-11
974687	3.23200e-11
974954	3.25297e-11
977119	1.70588e-10
977680	1.81224e-09
978035	1.81224e-09
978668	2.87888e-09
982732	2.90816e-09
985256	1.31771e-08
985442	1.49155e-08
987469	1.49319e-08
988513	1.49235e-08
989518	1.48053e-07
989760	1.75212e-07
989876	1.80071e-07
989976	1.82250e-07
990070	1.82815e-07
990262	1.82815e-07
991148	2.74821e-08
993010	4.29289e-09
993608	4.24421e-09
995698	4.24621e-09
997678	4.25115e-09
998827	4.25426e-09
999343	4.25244e-09
1001642	4.24877e-09
1001857	4.23670e-09
1002102	4.22405e-09
1004090	4.21780e-09
1010039	2.33319e-08
1010559	2.51793e-08
1015089	4.12816e-08
1015806	1.51131e-07
1017714	1.50093e-07
1019135	1.48892e-07
1020003	3.91091e-08
1020359	2.41077e-08
1020367	9.09102e-09
1020411	6.59006e-09
1020758	5.95462e-09
1021078	5.97625e-09
1021642	5.97617e-09
1022847	5.97678e-09
1023064	5.98637e-09
1023491	5.99664e-09
1024986	5.45001e-09
1025568	4.92103e-09
1025830	4.64048e-09
1026030	4.33392e-09
1027512	2.88311e-09
1028989	8.49726e-09
1029874	3.99976e-09
1031001	3.03074e-09
1031295	2.34790e-09
1032222	1.78318e-09
1033161	1.40831e-09
1033521	1.23192e-09
1033772	1.12862e-09
1033834	1.03650e-09
1034119	9.85620e-10
1034438	9.62467e-10
1035403	9.68582e-10
1035738	5.25877e-09
1036082	9.56488e-09
1036415	1.06764e-08
1036537	6.33634e-09
1036575	7.85125e-10
1037877	7.75079e-10
1038377	7.60780e-10
1039651	7.60835e-10
1040167	7.60966e-10
1040549	7.60837e-10
1041119	7.61022e-10
1042156	7.61022e-10
1042574	7.61060e-10
1042717	7.61060e-10
1043304	7.61060e-10
1043957	7.60959e-10
1046569	7.64632e-10
1046822	7.64346e-10
1046996	7.73963e-10
1047172	7.73895e-10
1047407	7.93668e-10
1047418	8.21524e-10
1048709	8.36537e-10
1048829	9.12247e-10
1051194	5.88972e-09
1052314	2.29320e-09
1057105	6.24926e-10
1058482	3.66169e-10
1059387	2.63430e-10
1059656	1.95587e-10
1061375	1.81967e-10
1062691	1.80950e-10
1063819	1.80115e-10
1063829	1.78893e-10
1065090	1.78893e-10
1070485	1.79496e-10
1070648	5.28634e-09
1073652	8.40444e-09
1073860	4.54233e-08
1077703	3.49240e-08
1078063	1.49897e-08
1080127	1.31634e-08
1080802	1.31646e-08
1081587	1.31760e-08
1081708	1.32128e-08
1082278	1.16150e-08
1082648	4.50659e-09
1083128	1.42365e-09
1085436	1.42289e-09
1087509	1.42413e-09
1090597	1.42443e-09
1095959	1.42448e-09
1097091	1.44178e-09
1098427	1.11873e-08
1098617	1.32534e-08
1100589	2.16565e-08
1100754	6.65895e-08
1101612	5.75068e-11
1102936	5.67922e-11
1103705	5.37448e-11
1104085	5.36103e-11
1104260	5.30430e-11
1104307	5.28629e-11
1104389	5.28629e-11
1105084	5.28629e-11
1109203	5.28629e-11
1109228	5.28214e-11
1109507	5.28214e-11
1109807	5.27264e-11
1110036	5.27072e-11
1110229	5.27156e-11
1110572	5.27156e-11
1111296	5.27156e-11
1111379	5.27050e-11
1111423	5.27050e-11
1113198	5.33289e-11
1113448	5.36822e-11
1114717	5.36822e-11
1115568	6.01358e-11
1116065	1.07444e-10
1116533	5.79218e-10
1117054	1.95291e-09
1117212	1.98223e-09
1117322	5.54485e-10
1120447	7.22085e-09
1121060	2.11127e-08
1121456	1.14469e-08
1121519	6.16685e-09
1121531	2.61825e-09
1123458	1.77253e-09
1123833	2.75102e-10
1124712	2.41288e-10
1125474	2.38001e-10
1125862	2.37071e-10
1125958	2.36410e-10
1125979	2.36410e-10
1126299	2.36352e-10
1126430	2.36296e-10
1126813	2.36182e-10
1128673	2.36145e-10
1131939	2.36136e-10
1132008	2.36229e-10
1133217	2.36229e-10
1133474	2.36229e-10
1135918	2.36229e-10
1137184	2.36576e-10
1141036	1.05298e-09
1146113	1.05298e-09
1147885	4.91572e-10
1148416	3.54733e-10
1148461	2.46552e-10
1153248	2.37224e-10
1153556	2.32939e-10
1154562	2.32939e-10
1156570	2.32939e-10
1157003	2.32924e-10
1158221	2.32924e-10
1159621	2.32924e-10
1159743	2.32918e-10
1161403	7.90054e-09
1162318	6.30252e-10
1162552	2.52450e-10
1167224	2.52397e-10
1171066	2.52443e-10
1171114	2.52543e-10
1172652	2.52543e-10
1174984	2.52933e-10
1174993	2.52925e-10
1175294	2.54579e-10
1176391	2.54579e-10
1176550	1.64965e-08
1177369	8.98783e-10
1177479	2.34974e-10
1177559	2.22818e-10
1179373	2.22765e-10
1180922	2.24968e-10
1181247	9.37226e-10
1181464	2.90715e-09
1182979	1.33706e-11
1186060	8.99967e-12
1186148	8.99967e-12
1188993	8.99967e-12
1191746	8.99967e-12
1193246	8.99967e-12
1193809	8.99967e-12
1198675	8.99967e-12
1198838	8.99967e-12
1199483	8.99967e-12
1201164	8.99967e-12
1204043	8.99967e-12
1210044	8.99967e-12
1210202	8.99967e-12
1210816	9.01032e-12
1213235	9.01032e-12
1215961	9.01032e-12
1218083	9.01032e-12
1219171	9.01032e-12
1220195	9.01032e-12
1220498	9.01032e-12
1221658	9.01032e-12
1227174	9.01032e-12
1228470	1.70141e-11
1228719	2.45789e-11
1229271	3.71983e-11
1231229	2.46549e-10
1233550	2.81531e-09
1234387	5.95369e-09
1237710	4.61377e-09
1239488	2.06269e-09
1239798	2.53179e-10
1240463	2.39831e-10
1243967	1.08159e-09
1244126	1.90720e-09
1244155	1.90720e-09
1245819	1.91628e-09
1245878	1.93111e-09
1247208	1.94777e-09
